@relation 'KC3_fix-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.OneRAttributeEval -S 1 -F 10 -B 6-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N -1'

@attribute 2 {A,B,C,D}
@attribute 28 {D,B,C,A}
@attribute 7 {A,B,C,D}
@attribute 12 {D,A,B,C}
@attribute 15 {A,D,C}
@attribute 39 {C,A,B,D}
@attribute 14 {A,B,C,D}
@attribute 17 {A,B,D}
@attribute 18 {A,B,C,D}
@attribute 16 {C,A,B,D}
@attribute 10 {A,C,D}
@attribute 38 {A,D,C}
@attribute 8 {A,C,D,B}
@attribute 3 {A,B,C,D}
@attribute 5 {A,C,D}
@attribute 6 {A,C,D}
@attribute 19 {D,A,C,B}
@attribute 20 {A,B,C,D}
@attribute 1 {A,B,C,D}
@attribute 29 {A,C,D}
@attribute 30 {A,C,D}
@attribute 31 {B,A,C,D}
@attribute 33 {A,C,B,D}
@attribute 35 {A,B,C,D}
@attribute 34 {A,B,C,D}
@attribute 27 {B,C,A,D}
@attribute 23 {A,B,C,D}
@attribute 24 {B,C,A,D}
@attribute 25 {B,D,C,A}
@attribute 4 {A,C,D}
@attribute 32 {A,C,D,B}
@attribute 13 {A,B,C,D}
@attribute 37 {B,A,C,D}
@attribute 9 {A,C,D}
@attribute 21 {B,A,C,D}
@attribute 22 {B,C,A,D}
@attribute 26 {B,C,A,D}
@attribute 11 {A,B,C,D}
@attribute 36 {B,A,C,D}
@attribute class {FALSE,TRUE}

@data
B,C,B,A,D,C,A,B,B,C,D,A,C,B,A,C,B,C,A,C,C,C,C,C,C,C,C,C,B,A,C,C,B,C,B,C,C,B,C,FALSE
B,D,B,A,D,C,B,B,A,C,D,A,C,B,A,C,A,B,A,C,C,C,C,C,C,C,C,C,B,A,C,C,B,C,C,C,C,C,C,FALSE
B,B,B,A,A,C,A,B,C,C,D,A,D,B,A,C,D,B,A,C,C,C,C,B,B,C,B,C,B,A,D,C,B,C,C,C,C,C,C,FALSE
B,B,B,A,A,C,A,D,C,C,A,C,A,B,C,A,C,C,A,A,A,C,C,C,C,C,C,C,B,A,A,C,C,A,C,C,C,C,C,FALSE
B,B,B,A,A,C,A,A,C,C,A,C,C,B,C,A,C,C,A,A,A,C,C,C,C,C,C,C,B,A,C,C,C,A,C,C,C,C,C,FALSE
B,B,B,D,A,C,A,B,C,C,C,D,B,B,C,C,D,C,A,C,C,C,C,C,C,C,C,C,B,A,A,C,C,C,C,C,C,C,C,FALSE
B,B,B,A,A,C,A,A,B,C,C,C,C,B,C,C,B,C,A,C,C,C,C,C,C,C,C,C,C,A,C,C,C,C,B,C,C,B,C,FALSE
B,B,B,A,C,C,A,B,C,C,C,C,C,B,C,C,C,C,A,C,C,C,C,B,C,C,C,C,B,A,C,C,C,C,C,C,C,C,C,FALSE
B,B,B,D,A,C,A,A,B,C,C,D,C,B,C,C,C,C,A,C,C,C,C,C,C,C,C,C,C,A,C,C,B,C,B,C,C,C,B,TRUE
B,B,B,A,C,C,A,A,C,C,D,C,C,B,C,C,D,C,A,C,C,C,C,C,C,C,C,C,B,A,C,C,C,C,C,C,C,C,C,FALSE
B,B,B,D,A,C,A,B,B,C,C,A,A,C,A,C,C,C,A,C,C,C,C,C,C,C,C,C,B,A,A,C,C,C,C,C,C,C,C,FALSE
B,B,B,A,C,C,A,A,C,C,C,A,B,C,A,C,C,C,A,C,C,C,C,C,C,C,C,C,B,A,B,C,C,C,C,C,C,C,C,FALSE
B,C,B,D,D,C,A,B,C,C,C,A,B,C,A,C,C,C,A,C,C,C,C,C,C,C,C,C,B,A,B,C,C,C,C,C,C,C,C,FALSE
B,B,B,A,A,C,A,A,C,C,C,A,C,C,A,C,C,C,A,C,C,C,C,C,C,C,C,C,B,A,C,C,C,C,C,C,C,C,C,FALSE
B,B,B,A,A,C,A,B,A,C,C,A,C,C,A,C,A,C,A,C,C,C,C,C,C,C,C,C,B,A,C,C,C,C,C,C,C,C,C,FALSE
B,B,B,A,A,C,A,B,C,C,C,A,C,C,A,C,C,C,A,C,C,C,C,C,C,C,C,C,B,A,C,C,C,C,C,C,C,C,B,FALSE
B,B,B,A,A,C,A,B,C,C,C,A,C,C,A,C,C,C,A,C,C,C,C,C,C,C,C,C,B,A,C,C,C,C,C,C,C,C,C,FALSE
B,B,B,A,C,C,A,B,C,C,C,A,C,C,A,C,C,C,A,C,C,C,C,C,C,C,C,C,B,A,C,C,C,C,C,C,C,C,C,FALSE
B,C,B,A,D,C,A,A,C,C,C,A,C,C,A,C,C,C,A,C,C,C,C,C,C,C,C,C,B,A,C,C,C,C,C,C,C,C,C,FALSE
B,B,B,D,A,C,A,B,C,C,C,A,C,C,A,C,D,C,A,C,C,C,C,C,C,C,C,C,B,A,C,C,B,C,C,C,C,C,B,TRUE
B,B,B,D,A,C,A,B,C,C,C,A,C,C,A,C,D,C,A,C,C,C,C,C,C,C,C,C,B,A,C,C,B,C,C,C,C,C,C,FALSE
B,B,B,D,A,C,A,D,C,C,C,A,C,C,A,C,D,C,A,C,C,C,C,C,C,C,C,C,C,A,C,C,B,C,B,C,C,C,B,FALSE
B,B,B,D,A,C,A,D,C,C,C,A,C,C,A,C,D,C,A,C,C,C,C,C,C,C,C,C,B,A,C,C,C,C,C,C,C,C,C,FALSE
B,C,B,A,D,C,A,B,B,C,D,A,C,C,A,C,B,C,A,C,C,C,C,C,C,C,C,C,B,A,C,C,B,C,B,C,C,B,C,FALSE
B,B,B,A,A,C,A,A,C,C,A,C,B,C,C,A,C,C,A,A,A,C,C,C,C,C,C,C,B,A,C,C,C,A,C,C,C,C,C,TRUE
B,B,B,D,C,C,A,B,C,C,C,C,B,C,C,C,C,C,A,C,C,C,C,D,C,C,C,C,B,A,A,C,C,C,C,C,C,C,C,FALSE
B,B,B,A,A,C,A,A,C,C,C,C,C,C,C,C,C,C,A,C,C,C,C,C,C,C,C,C,B,A,C,C,C,C,C,C,C,C,C,FALSE
B,B,B,A,C,C,A,B,C,C,C,C,C,C,C,C,B,C,A,C,C,C,C,C,C,C,C,C,B,A,C,C,C,C,C,C,C,C,C,FALSE
B,B,B,D,A,C,A,B,C,C,C,D,C,C,C,C,C,C,A,C,C,C,C,C,C,C,C,C,B,A,C,C,C,C,C,C,C,C,C,TRUE
B,B,B,D,A,C,A,B,C,C,C,D,C,C,C,C,D,C,A,C,C,C,C,C,C,C,C,C,B,A,A,C,C,C,C,C,C,C,C,TRUE
B,B,B,A,A,C,A,D,D,C,D,C,C,C,C,C,C,C,A,D,C,C,C,D,C,C,C,C,B,A,C,C,C,C,C,C,C,C,C,FALSE
B,D,B,D,D,C,A,B,C,C,D,C,B,C,C,C,D,C,A,C,C,C,C,C,C,C,C,C,B,C,B,C,C,C,C,C,C,C,C,TRUE
A,B,A,D,A,C,A,A,B,C,C,D,C,B,C,C,D,B,B,C,C,C,C,B,B,C,B,C,B,A,A,C,B,C,C,C,C,B,C,FALSE
A,B,A,D,A,C,A,A,B,C,C,D,C,B,C,C,D,C,B,C,C,C,C,B,B,C,B,C,B,A,A,C,B,C,C,C,C,B,C,FALSE
B,B,B,A,A,C,A,B,C,C,C,A,C,A,A,C,C,C,B,C,C,C,C,C,C,C,C,C,B,A,C,C,C,C,C,C,C,B,C,FALSE
B,D,B,A,D,C,A,B,A,C,D,C,C,A,C,C,A,C,B,C,C,C,C,C,C,C,C,C,B,A,C,C,B,C,C,C,C,B,B,FALSE
B,C,B,A,D,C,A,B,C,C,C,A,C,B,A,C,C,C,B,C,C,C,B,B,B,C,B,C,C,A,C,C,B,C,B,C,C,C,B,FALSE
B,B,B,D,A,C,A,B,B,C,C,A,C,B,A,C,C,C,B,C,C,C,C,C,C,C,C,C,B,A,C,C,B,C,C,C,C,C,C,FALSE
B,B,B,D,A,C,A,B,C,C,C,A,A,C,A,C,D,C,B,C,C,C,C,C,C,C,C,C,B,A,A,C,C,C,C,C,C,C,C,FALSE
B,B,B,D,A,C,A,B,C,C,C,A,C,C,A,C,D,C,B,C,C,C,C,C,C,C,C,C,B,A,C,C,C,C,C,C,C,C,C,FALSE
B,B,B,D,A,C,A,D,C,C,C,A,C,C,A,C,D,C,B,C,C,C,C,C,C,C,C,C,B,A,C,C,C,C,C,C,C,C,C,FALSE
B,B,B,A,A,C,A,D,C,C,D,A,C,C,A,C,D,C,B,C,C,C,C,C,C,C,C,C,B,A,C,C,C,C,C,C,C,C,C,FALSE
B,B,B,A,D,C,B,B,C,C,D,A,C,C,A,C,C,C,B,C,C,C,C,C,C,C,C,C,B,A,C,C,C,C,C,C,C,C,C,FALSE
B,B,B,A,A,C,A,A,C,C,A,C,A,C,C,A,B,C,B,A,A,C,C,C,C,C,C,C,B,A,A,C,C,A,C,C,C,C,C,FALSE
B,B,B,D,A,C,A,A,C,C,C,C,C,C,C,C,D,C,B,C,C,C,C,C,C,C,C,C,B,A,C,C,C,C,C,C,C,C,C,FALSE
B,B,B,D,A,C,A,B,C,C,C,C,C,C,C,C,C,C,B,C,C,C,C,C,C,C,C,C,B,A,B,C,C,C,C,C,C,C,C,FALSE
B,B,B,A,A,C,A,A,C,C,C,D,B,C,C,C,D,C,B,C,C,C,C,C,C,C,C,C,B,C,A,C,C,C,C,C,C,A,C,FALSE
B,B,B,A,A,C,A,A,C,C,C,C,C,C,C,C,C,C,B,C,C,C,C,C,C,C,C,C,B,C,C,C,C,C,C,C,C,C,C,FALSE
A,B,A,D,A,C,A,B,A,C,C,C,A,C,C,C,B,C,C,C,C,C,C,C,C,C,C,C,B,A,A,C,C,C,C,C,C,B,B,FALSE
A,B,A,D,A,C,A,B,B,C,C,C,A,C,A,C,D,C,C,C,C,C,C,C,C,C,C,C,B,C,A,C,C,C,C,C,C,B,C,TRUE
B,B,B,D,A,C,A,B,B,C,C,A,C,B,A,C,C,C,C,C,C,C,C,C,C,C,C,C,B,A,A,C,C,C,C,C,C,C,C,FALSE
B,C,B,D,D,C,B,B,C,C,C,A,C,B,A,C,D,C,C,C,C,C,C,C,C,C,C,C,B,A,C,C,C,C,C,C,C,C,B,FALSE
B,D,B,D,D,C,C,B,C,C,D,A,C,B,A,C,D,C,C,D,C,C,C,C,C,C,C,C,B,A,C,C,C,C,C,C,C,C,C,TRUE
B,B,B,A,C,C,A,A,C,C,D,C,C,B,C,C,D,C,C,C,C,C,C,C,C,C,C,C,B,A,C,C,C,C,C,C,C,C,C,FALSE
B,D,B,A,D,C,C,A,C,C,D,C,C,B,C,C,C,C,C,C,C,C,C,C,C,C,C,C,B,A,C,C,C,C,C,C,C,C,C,FALSE
B,B,B,D,A,C,A,B,C,C,C,A,A,C,A,C,D,C,C,C,C,C,C,C,C,C,C,C,B,A,A,C,C,C,C,C,C,C,B,FALSE
B,B,B,D,C,C,C,A,C,C,D,A,B,C,A,C,C,D,C,D,C,D,D,D,D,D,C,D,B,A,C,C,C,C,C,C,C,C,C,FALSE
B,B,B,A,A,C,A,B,C,C,C,A,C,C,A,C,C,C,C,C,C,C,C,C,C,C,C,C,B,A,C,C,C,C,C,C,C,C,C,FALSE
B,C,B,A,D,C,C,B,C,C,C,A,C,C,A,C,C,C,C,C,C,C,C,C,C,C,C,C,B,A,C,C,C,C,C,C,C,C,C,FALSE
B,B,B,A,A,C,A,B,C,C,D,A,C,C,A,C,D,C,C,C,C,C,C,C,C,C,C,C,B,A,C,C,C,C,C,C,C,C,C,FALSE
B,B,B,A,A,C,A,D,C,C,C,D,A,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,B,A,A,C,C,C,C,C,C,C,D,FALSE
B,B,B,A,A,C,A,A,C,C,C,C,B,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,B,A,A,C,C,C,C,C,C,B,C,TRUE
B,B,B,D,A,C,A,A,C,C,C,C,B,C,C,C,D,C,C,C,C,C,C,C,C,C,C,C,B,A,A,C,C,C,C,C,C,C,C,FALSE
B,B,B,A,A,C,A,B,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,B,A,C,C,C,C,C,C,C,C,C,FALSE
B,B,B,D,A,C,A,A,C,C,C,C,C,C,C,C,D,C,C,C,C,C,C,C,C,C,C,C,C,A,B,C,C,C,B,C,C,C,C,TRUE
B,B,B,D,A,C,A,B,C,C,C,D,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,B,A,A,C,C,C,C,C,C,C,C,FALSE
B,B,B,D,D,C,B,A,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,B,A,C,C,C,C,C,C,C,C,C,FALSE
B,B,B,D,C,C,A,B,C,C,D,D,C,C,C,C,D,C,C,C,C,C,C,C,C,C,C,C,B,A,C,C,C,C,C,C,C,C,C,FALSE
B,C,B,D,D,C,B,B,C,C,D,C,C,C,C,C,B,C,C,C,C,C,C,C,C,C,C,C,B,A,A,C,C,C,C,C,C,C,C,FALSE
B,C,B,D,D,C,C,B,C,C,D,C,C,C,C,C,D,C,C,C,C,C,C,C,C,C,C,C,B,A,C,C,C,C,C,C,C,C,C,FALSE
B,B,B,A,A,C,A,B,D,C,D,C,C,C,C,D,D,C,C,D,D,D,C,C,C,C,C,C,B,A,C,C,C,C,C,C,C,C,C,FALSE
B,B,B,A,A,C,A,B,C,C,D,D,C,C,D,C,D,C,C,C,C,C,C,C,C,C,C,C,B,A,A,C,C,C,C,C,C,C,C,FALSE
B,C,B,D,D,C,C,B,C,C,D,D,C,C,D,C,C,C,C,C,C,C,C,C,C,C,C,C,B,A,A,C,C,C,C,C,C,C,C,FALSE
B,B,B,A,A,C,A,A,C,C,C,C,B,C,A,C,C,C,C,C,C,C,C,C,C,C,C,C,B,C,A,C,C,C,C,C,C,C,C,TRUE
B,B,B,D,A,C,A,B,C,C,C,C,C,C,C,C,D,C,C,C,C,C,C,C,C,C,C,C,B,C,A,C,C,C,C,C,C,C,C,TRUE
B,B,B,D,D,C,C,A,D,C,C,A,A,D,A,C,C,D,C,C,C,D,D,D,D,D,D,D,B,A,A,D,C,C,C,C,C,C,C,FALSE
B,B,B,A,A,C,A,A,C,C,C,C,A,D,C,C,C,C,C,D,C,D,D,C,D,D,C,D,B,A,A,C,C,C,C,C,C,C,C,FALSE
B,B,B,A,C,C,C,A,C,C,C,C,A,D,C,C,C,D,C,C,C,D,C,D,C,C,C,C,B,A,A,C,C,C,C,C,C,C,D,FALSE
C,B,C,A,C,C,C,D,D,C,D,A,C,C,A,C,C,C,C,D,C,C,C,C,C,C,C,C,B,A,C,C,C,C,C,C,C,C,C,FALSE
C,B,C,D,D,C,C,B,D,C,D,A,C,C,A,D,D,C,C,D,D,D,D,C,D,D,C,D,B,A,C,D,C,C,D,C,C,D,C,FALSE
D,B,D,A,C,C,C,D,D,C,D,D,C,D,D,D,C,D,C,D,D,D,D,D,D,D,D,D,B,C,C,D,C,D,D,D,D,D,D,FALSE
A,B,B,A,A,C,A,A,B,C,A,D,C,A,C,A,C,C,D,A,A,C,C,C,C,C,C,C,B,A,A,C,C,A,C,C,C,B,B,FALSE
A,D,A,D,A,C,A,A,A,C,A,D,A,C,C,A,D,D,D,A,A,C,C,C,C,C,C,C,B,A,A,C,C,A,B,C,C,A,A,FALSE
A,D,A,D,A,C,A,A,A,C,A,D,A,C,C,A,D,D,D,A,A,C,C,C,C,C,C,C,C,A,A,C,C,A,B,C,C,A,B,FALSE
A,B,B,D,A,C,A,A,C,C,A,C,A,C,C,A,D,D,D,A,A,C,D,D,C,C,C,C,B,A,A,C,C,A,C,C,C,C,C,TRUE
A,B,A,D,A,C,A,A,A,C,C,D,A,C,C,C,B,D,D,C,C,C,C,C,C,C,C,C,B,A,A,C,C,C,C,C,C,B,B,FALSE
B,B,B,D,A,C,A,A,C,C,A,A,A,C,A,A,C,D,D,A,A,C,D,D,D,D,C,D,B,A,A,C,C,A,C,C,C,C,C,FALSE
B,B,B,A,A,C,A,A,C,C,C,A,A,C,A,C,C,C,D,C,C,C,C,C,C,C,C,C,B,A,A,C,C,C,C,C,C,C,C,TRUE
B,B,B,A,C,C,B,B,C,C,C,A,A,C,A,C,B,D,D,C,C,C,D,D,C,C,C,C,B,A,A,C,C,C,C,C,C,C,C,FALSE
B,B,B,A,C,C,B,B,C,C,C,A,A,C,A,C,B,D,D,C,C,C,D,D,C,D,C,D,B,A,A,C,C,C,C,C,C,C,C,FALSE
B,B,B,D,A,C,A,B,C,C,C,A,A,C,A,C,D,D,D,C,C,C,C,C,C,C,C,C,B,A,A,C,C,C,C,C,C,C,C,TRUE
B,B,B,A,A,C,A,A,C,C,C,C,A,C,C,C,C,C,D,C,C,C,D,C,C,C,C,C,B,A,A,C,C,C,C,C,C,C,C,FALSE
B,B,B,A,A,C,A,A,C,C,C,C,A,C,C,C,C,D,D,C,C,C,D,D,C,C,C,C,B,A,A,C,C,C,C,C,C,C,C,FALSE
B,B,B,A,A,D,A,B,C,D,C,C,A,C,C,C,C,D,D,C,C,C,D,D,D,D,D,D,B,A,A,C,D,C,C,C,C,C,C,TRUE
B,B,B,D,A,C,A,A,C,C,C,C,A,C,C,C,D,D,D,C,C,C,D,D,C,C,C,C,B,A,A,C,C,C,C,C,C,C,C,FALSE
B,B,B,D,A,C,A,A,C,C,C,C,A,C,C,C,D,D,D,C,C,D,D,D,D,D,C,D,B,A,A,C,C,C,C,C,C,C,C,FALSE
B,D,B,D,D,C,B,A,C,C,C,C,A,C,C,C,D,D,D,C,C,C,C,C,C,C,C,C,B,A,A,C,C,C,C,C,C,C,C,FALSE
B,B,B,D,C,C,C,A,C,C,D,C,A,C,C,C,B,D,D,C,C,C,C,D,C,C,C,C,B,A,A,C,C,C,C,C,C,C,C,FALSE
B,B,B,A,A,C,A,B,C,C,C,D,C,C,C,C,C,C,D,C,C,C,C,C,C,C,C,C,B,A,A,C,C,C,C,C,C,C,C,FALSE
B,B,B,A,A,C,A,B,C,C,C,D,C,C,C,C,C,C,D,C,C,C,D,D,C,D,C,D,B,A,A,C,C,C,C,C,C,C,C,FALSE
B,C,B,D,D,C,C,A,C,C,D,C,C,C,C,C,C,C,D,C,C,C,C,C,C,C,C,C,B,A,C,C,C,C,C,C,C,C,C,FALSE
B,B,C,A,A,C,A,A,D,C,C,C,A,C,C,C,C,D,D,C,C,D,D,D,D,D,D,D,B,A,A,C,C,C,C,C,C,C,C,FALSE
B,B,B,A,C,C,B,B,C,C,D,C,A,C,C,C,C,C,D,D,C,D,D,D,D,D,D,D,B,C,A,C,C,C,D,D,D,C,D,FALSE
B,B,B,D,A,C,A,A,C,C,C,A,A,D,A,C,D,D,D,C,C,D,D,D,D,D,D,D,B,A,A,C,C,C,C,C,C,C,C,TRUE
B,B,B,A,D,D,C,B,C,D,C,C,A,D,C,C,C,D,D,C,C,D,D,D,D,D,D,D,B,A,A,D,D,C,C,C,C,C,C,FALSE
B,B,B,D,A,C,A,A,C,C,C,C,A,D,C,C,C,D,D,C,C,C,C,D,C,C,C,C,B,A,A,C,C,C,C,C,C,C,C,FALSE
B,B,B,D,A,C,A,B,C,C,C,C,A,D,C,C,D,D,D,C,C,D,D,D,D,D,C,D,B,A,A,C,C,C,C,C,C,C,C,FALSE
B,B,B,D,A,C,A,B,C,C,C,D,A,D,C,C,D,D,D,C,C,D,D,D,D,D,D,D,B,A,A,C,C,C,C,C,C,C,C,FALSE
B,B,B,D,C,C,A,A,C,C,C,C,A,D,C,C,C,D,D,C,C,C,D,D,C,D,C,D,B,A,A,C,C,C,C,C,C,C,C,FALSE
B,C,B,D,D,C,C,A,C,C,C,C,A,D,C,C,C,D,D,C,C,D,D,D,D,D,D,D,B,A,A,C,C,C,C,C,C,C,C,FALSE
B,B,B,A,C,C,B,A,C,C,D,C,A,D,C,C,C,D,D,C,C,D,D,D,D,D,D,D,B,A,A,C,C,C,C,C,C,C,C,FALSE
B,B,B,D,A,C,A,A,C,C,C,D,A,D,D,C,D,D,D,C,C,D,D,D,D,D,C,D,B,A,A,C,D,C,C,C,C,C,C,FALSE
B,B,B,D,C,C,A,A,C,C,C,C,A,D,A,C,C,D,D,C,C,C,D,D,C,D,C,D,B,C,A,C,C,C,C,C,C,C,C,TRUE
B,B,B,A,A,C,A,A,C,C,C,C,B,D,A,C,C,D,D,C,C,C,C,C,C,C,C,C,B,C,B,C,C,C,C,C,C,C,C,FALSE
B,B,B,A,C,C,C,B,C,C,C,C,A,D,C,C,C,D,D,C,C,D,D,D,D,D,C,D,B,C,A,C,C,C,C,C,C,C,C,TRUE
B,B,B,A,C,C,C,B,C,C,C,D,B,D,C,C,C,D,D,C,C,C,C,D,C,C,C,C,B,C,A,C,C,C,C,C,C,C,C,TRUE
C,A,C,B,A,D,A,A,D,D,C,C,B,C,C,C,C,D,D,C,C,D,D,D,D,D,D,D,B,A,A,D,D,C,C,C,C,D,C,TRUE
C,B,C,A,A,C,A,B,D,C,D,D,C,C,D,C,C,C,D,D,C,D,D,D,D,D,C,D,B,A,C,C,C,C,C,C,C,D,D,FALSE
C,B,C,A,C,D,C,B,D,D,D,C,B,C,C,D,C,D,D,D,D,D,D,D,D,D,D,D,B,C,A,D,D,D,D,D,D,D,D,TRUE
C,B,C,A,C,C,C,A,D,C,D,C,C,C,C,D,C,C,D,D,D,D,C,C,C,C,C,C,B,C,C,C,C,D,C,C,C,D,C,TRUE
C,B,C,B,C,D,C,A,D,D,C,A,A,D,A,C,D,D,D,C,C,D,D,D,D,D,D,D,B,A,A,D,D,C,C,D,D,D,C,TRUE
C,B,C,A,C,C,C,B,C,C,D,C,C,D,C,C,C,D,D,D,C,D,D,D,D,D,C,D,B,A,C,C,C,C,C,C,C,C,D,TRUE
C,A,C,A,A,D,A,A,D,D,C,C,A,D,C,D,C,D,D,D,D,D,D,D,D,D,D,D,B,A,A,D,D,D,D,D,D,C,D,TRUE
C,B,C,A,C,C,C,D,D,C,D,C,C,D,C,D,C,D,D,D,D,D,D,D,D,D,D,D,B,A,B,D,C,C,D,D,D,D,D,TRUE
C,A,C,A,A,D,A,A,D,D,C,C,A,D,C,C,C,D,D,C,C,D,D,D,D,D,D,D,B,C,A,D,D,C,D,D,D,C,D,TRUE
C,B,C,A,C,D,A,B,D,D,D,C,A,D,C,C,C,D,D,D,C,D,D,D,D,D,D,D,B,C,A,D,D,C,D,D,D,D,D,TRUE
C,B,C,A,C,D,C,A,D,D,C,D,A,D,D,C,C,D,D,D,C,D,D,D,D,D,D,D,B,C,A,D,D,C,C,D,D,C,C,FALSE
C,B,C,D,C,C,C,B,D,C,D,C,C,D,C,D,C,D,D,D,D,D,D,D,D,D,C,D,B,D,B,D,D,C,C,C,C,D,C,TRUE
D,C,C,A,D,C,C,D,D,C,D,C,C,C,C,D,B,D,D,D,D,D,D,D,D,D,D,D,B,A,C,D,D,D,D,D,D,D,C,FALSE
D,B,D,A,C,D,C,B,D,D,D,C,C,D,C,D,C,D,D,D,D,D,D,D,D,D,D,D,B,A,A,D,D,D,D,D,D,D,D,TRUE
D,B,D,A,C,D,C,D,D,D,D,C,C,D,C,D,C,D,D,D,D,D,D,D,D,D,D,D,B,A,C,D,D,D,D,D,D,D,D,FALSE
D,B,D,A,C,D,B,A,D,D,C,C,A,D,C,C,C,D,D,D,C,D,D,D,D,D,D,D,B,C,A,D,D,C,D,D,D,D,D,FALSE
D,B,D,A,C,D,C,A,D,D,D,C,A,D,C,D,C,D,D,D,D,D,D,D,D,D,D,D,B,C,A,D,D,D,D,D,D,D,D,TRUE
D,B,D,A,C,D,C,A,D,D,D,C,C,D,C,D,C,D,D,D,D,D,D,D,D,D,D,D,B,C,B,D,D,C,D,D,D,D,D,FALSE
D,B,D,A,C,D,C,A,D,D,D,C,C,D,C,D,C,D,D,D,D,D,D,D,D,D,D,D,B,C,C,D,D,D,C,D,D,D,D,FALSE
D,B,C,A,C,D,C,D,D,D,D,D,C,D,D,D,C,D,D,D,D,D,D,D,D,D,D,D,B,C,A,D,D,D,D,D,D,D,D,FALSE
D,B,D,C,C,D,D,A,D,D,D,C,A,D,D,D,C,D,D,D,D,D,D,D,D,D,D,D,B,C,A,D,D,D,D,D,D,D,D,FALSE
D,B,D,A,D,D,C,A,D,D,D,D,B,D,C,D,C,D,D,D,D,D,D,D,D,D,D,D,B,D,B,D,D,D,D,D,D,D,D,TRUE
