@relation 'KC3_fix-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N -1'

@attribute 24 {B,C,A,D}
@attribute 27 {B,C,A,D}
@attribute 2 {A,B,C,D}
@attribute 26 {B,C,A,D}
@attribute 22 {B,C,A,D}
@attribute 34 {A,B,C,D}
@attribute 39 {C,A,B,D}
@attribute 16 {C,A,B,D}
@attribute 33 {A,C,B,D}
@attribute 23 {A,B,C,D}
@attribute 37 {B,A,C,D}
@attribute 20 {A,B,C,D}
@attribute 35 {A,B,C,D}
@attribute 4 {A,C,D}
@attribute 3 {A,B,C,D}
@attribute 7 {A,B,C,D}
@attribute 1 {A,B,C,D}
@attribute 18 {A,B,C,D}
@attribute 11 {A,B,C,D}
@attribute 13 {A,B,C,D}
@attribute 31 {B,A,C,D}
@attribute 36 {B,A,C,D}
@attribute 21 {B,A,C,D}
@attribute 28 {D,B,C,A}
@attribute 38 {A,D,C}
@attribute 8 {A,C,D,B}
@attribute 32 {A,C,D,B}
@attribute 30 {A,C,D}
@attribute 6 {A,C,D}
@attribute 25 {B,D,C,A}
@attribute 29 {A,C,D}
@attribute 9 {A,C,D}
@attribute 14 {A,B,C,D}
@attribute 5 {A,C,D}
@attribute 19 {D,A,C,B}
@attribute 12 {D,A,B,C}
@attribute 10 {A,C,D}
@attribute 15 {A,D,C}
@attribute 17 {A,B,D}
@attribute class {FALSE,TRUE}

@data
C,C,B,C,C,C,C,C,C,C,B,C,C,A,B,B,A,B,B,C,C,C,B,C,A,C,C,C,C,B,C,C,A,A,B,A,D,D,B,FALSE
C,C,B,C,C,C,C,C,C,C,B,B,C,A,B,B,A,A,C,C,C,C,C,D,A,C,C,C,C,B,C,C,B,A,A,A,D,D,B,FALSE
C,C,B,C,C,B,C,C,C,B,B,B,B,A,B,B,A,C,C,C,C,C,C,B,A,D,D,C,C,B,C,C,A,A,D,A,D,A,B,FALSE
C,C,B,C,C,C,C,C,C,C,C,C,C,A,B,B,A,C,C,C,C,C,C,B,C,A,A,A,A,B,A,A,A,C,C,A,A,A,D,FALSE
C,C,B,C,C,C,C,C,C,C,C,C,C,A,B,B,A,C,C,C,C,C,C,B,C,C,C,A,A,B,A,A,A,C,C,A,A,A,A,FALSE
C,C,B,C,C,C,C,C,C,C,C,C,C,A,B,B,A,C,C,C,C,C,C,B,D,B,A,C,C,B,C,C,A,C,D,D,C,A,B,FALSE
C,C,B,C,C,C,C,C,C,C,C,C,C,A,B,B,A,B,B,C,C,C,B,B,C,C,C,C,C,C,C,C,A,C,B,A,C,A,A,FALSE
C,C,B,C,C,C,C,C,C,C,C,C,B,A,B,B,A,C,C,C,C,C,C,B,C,C,C,C,C,B,C,C,A,C,C,A,C,C,B,FALSE
C,C,B,C,C,C,C,C,C,C,B,C,C,A,B,B,A,B,C,C,C,B,B,B,D,C,C,C,C,C,C,C,A,C,C,D,C,A,A,TRUE
C,C,B,C,C,C,C,C,C,C,C,C,C,A,B,B,A,C,C,C,C,C,C,B,C,C,C,C,C,B,C,C,A,C,D,A,D,C,A,FALSE
C,C,B,C,C,C,C,C,C,C,C,C,C,A,C,B,A,B,C,C,C,C,C,B,A,A,A,C,C,B,C,C,A,A,C,D,C,A,B,FALSE
C,C,B,C,C,C,C,C,C,C,C,C,C,A,C,B,A,C,C,C,C,C,C,B,A,B,B,C,C,B,C,C,A,A,C,A,C,C,A,FALSE
C,C,B,C,C,C,C,C,C,C,C,C,C,A,C,B,A,C,C,C,C,C,C,C,A,B,B,C,C,B,C,C,A,A,C,D,C,D,B,FALSE
C,C,B,C,C,C,C,C,C,C,C,C,C,A,C,B,A,C,C,C,C,C,C,B,A,C,C,C,C,B,C,C,A,A,C,A,C,A,A,FALSE
C,C,B,C,C,C,C,C,C,C,C,C,C,A,C,B,A,A,C,C,C,C,C,B,A,C,C,C,C,B,C,C,A,A,A,A,C,A,B,FALSE
C,C,B,C,C,C,C,C,C,C,C,C,C,A,C,B,A,C,C,C,C,B,C,B,A,C,C,C,C,B,C,C,A,A,C,A,C,A,B,FALSE
C,C,B,C,C,C,C,C,C,C,C,C,C,A,C,B,A,C,C,C,C,C,C,B,A,C,C,C,C,B,C,C,A,A,C,A,C,A,B,FALSE
C,C,B,C,C,C,C,C,C,C,C,C,C,A,C,B,A,C,C,C,C,C,C,B,A,C,C,C,C,B,C,C,A,A,C,A,C,C,B,FALSE
C,C,B,C,C,C,C,C,C,C,C,C,C,A,C,B,A,C,C,C,C,C,C,C,A,C,C,C,C,B,C,C,A,A,C,A,C,D,A,FALSE
C,C,B,C,C,C,C,C,C,C,B,C,C,A,C,B,A,C,C,C,C,B,C,B,A,C,C,C,C,B,C,C,A,A,D,D,C,A,B,TRUE
C,C,B,C,C,C,C,C,C,C,B,C,C,A,C,B,A,C,C,C,C,C,C,B,A,C,C,C,C,B,C,C,A,A,D,D,C,A,B,FALSE
C,C,B,C,C,C,C,C,C,C,B,C,C,A,C,B,A,C,C,C,C,B,B,B,A,C,C,C,C,C,C,C,A,A,D,D,C,A,D,FALSE
C,C,B,C,C,C,C,C,C,C,C,C,C,A,C,B,A,C,C,C,C,C,C,B,A,C,C,C,C,B,C,C,A,A,D,D,C,A,D,FALSE
C,C,B,C,C,C,C,C,C,C,B,C,C,A,C,B,A,B,B,C,C,C,B,C,A,C,C,C,C,B,C,C,A,A,B,A,D,D,B,FALSE
C,C,B,C,C,C,C,C,C,C,C,C,C,A,C,B,A,C,C,C,C,C,C,B,C,B,C,A,A,B,A,A,A,C,C,A,A,A,A,TRUE
C,C,B,C,C,C,C,C,C,C,C,C,D,A,C,B,A,C,C,C,C,C,C,B,C,B,A,C,C,B,C,C,A,C,C,D,C,C,B,FALSE
C,C,B,C,C,C,C,C,C,C,C,C,C,A,C,B,A,C,C,C,C,C,C,B,C,C,C,C,C,B,C,C,A,C,C,A,C,A,A,FALSE
C,C,B,C,C,C,C,C,C,C,C,C,C,A,C,B,A,C,C,C,C,C,C,B,C,C,C,C,C,B,C,C,A,C,B,A,C,C,B,FALSE
C,C,B,C,C,C,C,C,C,C,C,C,C,A,C,B,A,C,C,C,C,C,C,B,D,C,C,C,C,B,C,C,A,C,C,D,C,A,B,TRUE
C,C,B,C,C,C,C,C,C,C,C,C,C,A,C,B,A,C,C,C,C,C,C,B,D,C,A,C,C,B,C,C,A,C,D,D,C,A,B,TRUE
C,C,B,C,C,C,C,C,C,C,C,C,D,A,C,B,A,D,C,C,C,C,C,B,C,C,C,C,C,B,D,C,A,C,C,A,D,A,D,FALSE
C,C,B,C,C,C,C,C,C,C,C,C,C,C,C,B,A,C,C,C,C,C,C,D,C,B,B,C,C,B,C,C,A,C,D,D,D,D,B,TRUE
C,C,A,C,C,B,C,C,C,B,B,B,B,A,B,A,B,B,B,C,C,C,C,B,D,C,A,C,C,B,C,C,A,C,D,D,C,A,A,FALSE
C,C,A,C,C,B,C,C,C,B,B,C,B,A,B,A,B,B,B,C,C,C,C,B,D,C,A,C,C,B,C,C,A,C,D,D,C,A,A,FALSE
C,C,B,C,C,C,C,C,C,C,C,C,C,A,A,B,B,C,B,C,C,C,C,B,A,C,C,C,C,B,C,C,A,A,C,A,C,A,B,FALSE
C,C,B,C,C,C,C,C,C,C,B,C,C,A,A,B,B,A,B,C,C,B,C,D,C,C,C,C,C,B,C,C,A,C,A,A,D,D,B,FALSE
C,C,B,C,C,B,C,C,B,B,B,C,B,A,B,B,B,C,C,C,C,B,B,C,A,C,C,C,C,C,C,C,A,A,C,A,C,D,B,FALSE
C,C,B,C,C,C,C,C,C,C,B,C,C,A,B,B,B,B,C,C,C,C,C,B,A,C,C,C,C,B,C,C,A,A,C,D,C,A,B,FALSE
C,C,B,C,C,C,C,C,C,C,C,C,C,A,C,B,B,C,C,C,C,C,C,B,A,A,A,C,C,B,C,C,A,A,D,D,C,A,B,FALSE
C,C,B,C,C,C,C,C,C,C,C,C,C,A,C,B,B,C,C,C,C,C,C,B,A,C,C,C,C,B,C,C,A,A,D,D,C,A,B,FALSE
C,C,B,C,C,C,C,C,C,C,C,C,C,A,C,B,B,C,C,C,C,C,C,B,A,C,C,C,C,B,C,C,A,A,D,D,C,A,D,FALSE
C,C,B,C,C,C,C,C,C,C,C,C,C,A,C,B,B,C,C,C,C,C,C,B,A,C,C,C,C,B,C,C,A,A,D,A,D,A,D,FALSE
C,C,B,C,C,C,C,C,C,C,C,C,C,A,C,B,B,C,C,C,C,C,C,B,A,C,C,C,C,B,C,C,B,A,C,A,D,D,B,FALSE
C,C,B,C,C,C,C,C,C,C,C,C,C,A,C,B,B,C,C,C,C,C,C,B,C,A,A,A,A,B,A,A,A,C,B,A,A,A,A,FALSE
C,C,B,C,C,C,C,C,C,C,C,C,C,A,C,B,B,C,C,C,C,C,C,B,C,C,C,C,C,B,C,C,A,C,D,D,C,A,A,FALSE
C,C,B,C,C,C,C,C,C,C,C,C,C,A,C,B,B,C,C,C,C,C,C,B,C,C,B,C,C,B,C,C,A,C,C,D,C,A,B,FALSE
C,C,B,C,C,C,C,C,C,C,C,C,C,C,C,B,B,C,A,C,C,C,C,B,D,B,A,C,C,B,C,C,A,C,D,A,C,A,A,FALSE
C,C,B,C,C,C,C,C,C,C,C,C,C,C,C,B,B,C,C,C,C,C,C,B,C,C,C,C,C,B,C,C,A,C,C,A,C,A,A,FALSE
C,C,A,C,C,C,C,C,C,C,C,C,C,A,C,A,C,A,B,C,C,B,C,B,C,A,A,C,C,B,C,C,A,C,B,D,C,A,B,FALSE
C,C,A,C,C,C,C,C,C,C,C,C,C,C,C,A,C,B,B,C,C,C,C,B,C,A,A,C,C,B,C,C,A,A,D,D,C,A,B,TRUE
C,C,B,C,C,C,C,C,C,C,C,C,C,A,B,B,C,B,C,C,C,C,C,B,A,C,A,C,C,B,C,C,A,A,C,D,C,A,B,FALSE
C,C,B,C,C,C,C,C,C,C,C,C,C,A,B,B,C,C,C,C,C,B,C,C,A,C,C,C,C,B,C,C,B,A,D,D,C,D,B,FALSE
C,C,B,C,C,C,C,C,C,C,C,C,C,A,B,B,C,C,C,C,C,C,C,D,A,C,C,C,C,B,D,C,C,A,D,D,D,D,B,TRUE
C,C,B,C,C,C,C,C,C,C,C,C,C,A,B,B,C,C,C,C,C,C,C,B,C,C,C,C,C,B,C,C,A,C,D,A,D,C,A,FALSE
C,C,B,C,C,C,C,C,C,C,C,C,C,A,B,B,C,C,C,C,C,C,C,D,C,C,C,C,C,B,C,C,C,C,C,A,D,D,A,FALSE
C,C,B,C,C,C,C,C,C,C,C,C,C,A,C,B,C,C,C,C,C,B,C,B,A,A,A,C,C,B,C,C,A,A,D,D,C,A,B,FALSE
D,D,B,C,C,D,C,C,D,C,C,D,D,A,C,B,C,C,C,C,D,C,C,B,A,B,C,C,C,B,D,C,C,A,C,D,D,C,A,FALSE
C,C,B,C,C,C,C,C,C,C,C,C,C,A,C,B,C,C,C,C,C,C,C,B,A,C,C,C,C,B,C,C,A,A,C,A,C,A,B,FALSE
C,C,B,C,C,C,C,C,C,C,C,C,C,A,C,B,C,C,C,C,C,C,C,C,A,C,C,C,C,B,C,C,C,A,C,A,C,D,B,FALSE
C,C,B,C,C,C,C,C,C,C,C,C,C,A,C,B,C,C,C,C,C,C,C,B,A,C,C,C,C,B,C,C,A,A,D,A,D,A,B,FALSE
C,C,B,C,C,C,C,C,C,C,C,C,C,A,C,B,C,C,C,C,C,D,C,B,D,A,A,C,C,B,C,C,A,C,C,A,C,A,D,FALSE
C,C,B,C,C,C,C,C,C,C,C,C,C,A,C,B,C,C,B,C,C,C,C,B,C,B,A,C,C,B,C,C,A,C,C,A,C,A,A,TRUE
C,C,B,C,C,C,C,C,C,C,C,C,C,A,C,B,C,C,C,C,C,C,C,B,C,B,A,C,C,B,C,C,A,C,D,D,C,A,A,FALSE
C,C,B,C,C,C,C,C,C,C,C,C,C,A,C,B,C,C,C,C,C,C,C,B,C,C,C,C,C,B,C,C,A,C,C,A,C,A,B,FALSE
C,C,B,C,C,C,C,C,C,C,C,C,C,A,C,B,C,C,C,C,C,C,B,B,C,C,B,C,C,C,C,C,A,C,D,D,C,A,A,TRUE
C,C,B,C,C,C,C,C,C,C,C,C,C,A,C,B,C,C,C,C,C,C,C,B,D,C,A,C,C,B,C,C,A,C,C,D,C,A,B,FALSE
C,C,B,C,C,C,C,C,C,C,C,C,C,A,C,B,C,C,C,C,C,C,C,B,C,C,C,C,C,B,C,C,B,C,C,D,C,D,A,FALSE
C,C,B,C,C,C,C,C,C,C,C,C,C,A,C,B,C,C,C,C,C,C,C,B,D,C,C,C,C,B,C,C,A,C,D,D,D,C,B,FALSE
C,C,B,C,C,C,C,C,C,C,C,C,C,A,C,B,C,C,C,C,C,C,C,C,C,C,A,C,C,B,C,C,B,C,B,D,D,D,B,FALSE
C,C,B,C,C,C,C,C,C,C,C,C,C,A,C,B,C,C,C,C,C,C,C,C,C,C,C,C,C,B,C,C,C,C,D,D,D,D,B,FALSE
C,C,B,C,C,C,C,C,C,C,C,C,C,A,C,B,C,D,C,C,D,C,C,B,C,C,C,D,D,B,D,C,A,C,D,A,D,A,B,FALSE
C,C,B,C,C,C,C,C,C,C,C,C,C,A,C,B,C,C,C,C,C,C,C,B,D,C,A,C,C,B,C,C,A,D,D,A,D,A,B,FALSE
C,C,B,C,C,C,C,C,C,C,C,C,C,A,C,B,C,C,C,C,C,C,C,C,D,C,A,C,C,B,C,C,C,D,C,D,D,D,B,FALSE
C,C,B,C,C,C,C,C,C,C,C,C,C,C,C,B,C,C,C,C,C,C,C,B,C,B,A,C,C,B,C,C,A,A,C,A,C,A,A,TRUE
C,C,B,C,C,C,C,C,C,C,C,C,C,C,C,B,C,C,C,C,C,C,C,B,C,C,A,C,C,B,C,C,A,C,D,D,C,A,B,TRUE
D,D,B,C,C,D,C,C,D,D,C,D,D,A,D,B,C,D,C,D,D,C,C,B,A,A,A,C,C,B,C,C,C,A,C,D,C,D,A,FALSE
D,D,B,C,C,D,C,C,D,C,C,C,C,A,D,B,C,C,C,C,D,C,C,B,C,A,A,C,C,B,D,C,A,C,C,A,C,A,A,FALSE
C,C,B,C,C,C,C,C,C,C,C,D,D,A,D,B,C,C,C,C,D,D,C,B,C,A,A,C,C,B,C,C,C,C,C,A,C,C,A,FALSE
C,C,C,C,C,C,C,C,C,C,C,C,C,A,C,C,C,D,C,C,C,C,C,B,A,C,C,C,C,B,D,C,C,A,C,A,D,C,D,FALSE
D,D,C,C,C,D,C,C,D,C,C,C,C,A,C,C,C,D,D,D,D,C,D,B,A,C,C,D,D,B,D,C,C,A,D,D,D,D,B,FALSE
D,D,D,D,D,D,C,C,D,D,C,D,D,C,D,D,C,D,D,D,D,D,D,B,D,C,C,D,D,B,D,D,C,D,C,A,D,C,D,FALSE
C,C,A,C,C,C,C,C,C,C,C,C,C,A,A,B,D,B,B,C,C,B,C,B,D,C,A,A,A,B,A,A,A,C,C,A,A,A,A,FALSE
C,C,A,C,C,C,C,C,C,C,C,D,C,A,C,A,D,A,A,C,C,A,B,D,D,A,A,A,A,B,A,A,A,C,D,D,A,A,A,FALSE
C,C,A,C,C,C,C,C,C,C,C,D,C,A,C,A,D,A,A,C,C,B,B,D,D,A,A,A,A,C,A,A,A,C,D,D,A,A,A,FALSE
C,C,A,C,C,C,C,C,D,C,C,D,D,A,C,B,D,C,C,C,C,C,C,B,C,A,A,A,A,B,A,A,A,C,D,D,A,A,A,TRUE
C,C,A,C,C,C,C,C,C,C,C,D,C,A,C,A,D,A,B,C,C,B,C,B,D,A,A,C,C,B,C,C,A,C,B,D,C,A,A,FALSE
D,D,B,C,C,D,C,C,D,C,C,D,D,A,C,B,D,C,C,C,C,C,C,B,A,A,A,A,A,B,A,A,A,A,C,D,A,A,A,FALSE
C,C,B,C,C,C,C,C,C,C,C,C,C,A,C,B,D,C,C,C,C,C,C,B,A,A,A,C,C,B,C,C,A,A,C,A,C,A,A,TRUE
C,C,B,C,C,C,C,C,D,C,C,D,D,A,C,B,D,C,C,C,C,C,C,B,A,A,A,C,C,B,C,C,B,A,B,A,C,C,B,FALSE
D,D,B,C,C,C,C,C,D,C,C,D,D,A,C,B,D,C,C,C,C,C,C,B,A,A,A,C,C,B,C,C,B,A,B,A,C,C,B,FALSE
C,C,B,C,C,C,C,C,C,C,C,D,C,A,C,B,D,C,C,C,C,C,C,B,A,A,A,C,C,B,C,C,A,A,D,D,C,A,B,TRUE
C,C,B,C,C,C,C,C,D,C,C,C,C,A,C,B,D,C,C,C,C,C,C,B,C,A,A,C,C,B,C,C,A,C,C,A,C,A,A,FALSE
C,C,B,C,C,C,C,C,D,C,C,D,D,A,C,B,D,C,C,C,C,C,C,B,C,A,A,C,C,B,C,C,A,C,C,A,C,A,A,FALSE
D,D,B,C,C,D,D,D,D,D,D,D,D,A,C,B,D,C,C,C,C,C,C,B,C,A,A,C,C,B,C,C,A,C,C,A,C,A,B,TRUE
C,C,B,C,C,C,C,C,D,C,C,D,D,A,C,B,D,C,C,C,C,C,C,B,C,A,A,C,C,B,C,C,A,C,D,D,C,A,A,FALSE
D,D,B,C,C,D,C,C,D,C,C,D,D,A,C,B,D,C,C,C,D,C,C,B,C,A,A,C,C,B,C,C,A,C,D,D,C,A,A,FALSE
C,C,B,C,C,C,C,C,C,C,C,D,C,A,C,B,D,C,C,C,C,C,C,D,C,A,A,C,C,B,C,C,B,C,D,D,C,D,A,FALSE
C,C,B,C,C,C,C,C,C,C,C,D,D,A,C,B,D,C,C,C,C,C,C,B,C,A,A,C,C,B,C,C,C,C,B,D,D,C,A,FALSE
C,C,B,C,C,C,C,C,C,C,C,C,C,A,C,B,D,C,C,C,C,C,C,B,D,C,A,C,C,B,C,C,A,C,C,A,C,A,B,FALSE
D,D,B,C,C,C,C,C,D,C,C,C,D,A,C,B,D,C,C,C,C,C,C,B,D,C,A,C,C,B,C,C,A,C,C,A,C,A,B,FALSE
C,C,B,C,C,C,C,C,C,C,C,C,C,A,C,B,D,C,C,C,C,C,C,C,C,C,C,C,C,B,C,C,C,C,C,D,D,D,A,FALSE
D,D,B,C,C,D,C,C,D,D,C,D,D,A,C,C,D,D,C,C,D,C,C,B,C,A,A,C,C,B,C,C,A,C,C,A,C,A,A,FALSE
D,D,B,D,D,D,C,C,D,D,C,C,D,C,C,B,D,C,C,C,D,D,D,B,C,A,A,C,C,B,D,C,B,C,C,A,D,C,B,FALSE
D,D,B,C,C,D,C,C,D,D,C,D,D,A,D,B,D,C,C,C,D,C,C,B,A,A,A,C,C,B,C,C,A,A,D,D,C,A,A,TRUE
D,D,B,C,C,D,D,D,D,D,D,D,D,A,D,B,D,C,C,D,D,C,C,B,C,A,A,C,C,B,C,C,C,C,C,A,C,D,B,FALSE
C,C,B,C,C,C,C,C,C,C,C,D,D,A,D,B,D,C,C,C,C,C,C,B,C,A,A,C,C,B,C,C,A,C,C,D,C,A,A,FALSE
D,D,B,C,C,D,C,C,D,C,C,D,D,A,D,B,D,C,C,C,D,C,C,B,C,A,A,C,C,B,C,C,A,C,D,D,C,A,B,FALSE
D,D,B,C,C,D,C,C,D,D,C,D,D,A,D,B,D,C,C,C,D,C,C,B,D,A,A,C,C,B,C,C,A,C,D,D,C,A,B,FALSE
D,D,B,C,C,C,C,C,D,C,C,D,D,A,D,B,D,C,C,C,C,C,C,B,C,A,A,C,C,B,C,C,A,C,C,D,C,C,A,FALSE
D,D,B,C,C,D,C,C,D,D,C,D,D,A,D,B,D,C,C,C,D,C,C,C,C,A,A,C,C,B,C,C,C,C,C,D,C,D,A,FALSE
D,D,B,C,C,D,C,C,D,D,C,D,D,A,D,B,D,C,C,C,D,C,C,B,C,A,A,C,C,B,C,C,B,C,C,A,D,C,A,FALSE
D,D,B,C,C,D,C,C,D,C,D,D,D,A,D,B,D,C,C,C,D,C,C,B,D,A,A,C,C,B,C,C,A,D,D,D,C,A,A,FALSE
D,D,B,C,C,C,C,C,D,C,C,D,D,C,D,B,D,C,C,C,C,C,C,B,C,A,A,C,C,B,C,C,A,A,C,D,C,C,A,TRUE
C,C,B,C,C,C,C,C,C,C,C,D,C,C,D,B,D,C,C,C,C,C,C,B,C,B,B,C,C,B,C,C,A,A,C,A,C,A,A,FALSE
D,D,B,C,C,D,C,C,D,C,C,D,D,C,D,B,D,C,C,C,D,C,C,B,C,A,A,C,C,B,C,C,C,C,C,A,C,C,B,TRUE
C,C,B,C,C,C,C,C,C,C,C,D,D,C,D,B,D,C,C,C,C,C,C,B,D,B,A,C,C,B,C,C,C,C,C,A,C,C,B,TRUE
D,D,C,C,C,D,D,D,D,D,D,D,D,A,C,C,D,D,D,D,D,C,C,A,C,B,A,C,C,B,C,C,A,C,C,B,C,A,A,TRUE
D,D,C,C,C,D,C,C,D,C,C,C,D,A,C,C,D,D,D,C,D,D,C,B,D,C,C,C,C,B,D,C,A,D,C,A,D,A,B,FALSE
D,D,C,D,D,D,D,D,D,D,D,D,D,C,C,C,D,D,D,D,D,D,D,B,C,B,A,D,D,B,D,D,C,C,C,A,D,C,B,TRUE
C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,D,D,D,C,D,C,C,B,C,C,C,D,D,B,D,D,C,C,C,A,D,C,A,TRUE
D,D,C,D,D,D,D,D,D,D,D,D,D,A,D,C,D,D,D,D,D,C,C,B,A,A,A,C,C,B,C,C,C,A,D,B,C,C,A,TRUE
D,D,C,C,C,D,C,C,D,C,C,D,D,A,D,C,D,C,C,C,D,D,C,B,C,C,C,C,C,B,D,C,C,C,C,A,D,C,B,TRUE
D,D,C,D,D,D,D,D,D,D,D,D,D,A,D,C,D,D,C,D,D,D,D,A,C,A,A,D,D,B,D,D,A,C,C,A,C,A,A,TRUE
D,D,C,D,D,D,C,C,D,D,C,D,D,A,D,C,D,D,D,D,D,D,D,B,C,C,B,D,D,B,D,C,C,C,C,A,D,C,D,TRUE
D,D,C,D,D,D,D,D,D,D,D,D,D,C,D,C,D,D,C,D,D,D,D,A,C,A,A,C,C,B,C,C,A,C,C,A,C,A,A,TRUE
D,D,C,D,D,D,D,D,D,D,D,D,D,C,D,C,D,D,D,D,D,D,D,B,C,A,A,C,C,B,D,C,A,C,C,A,D,C,B,TRUE
D,D,C,D,D,D,D,D,D,D,D,D,D,C,D,C,D,D,C,D,D,C,C,B,D,A,A,C,C,B,D,C,C,D,C,A,C,C,A,FALSE
D,D,C,C,C,D,C,C,D,C,D,D,D,D,D,C,D,D,D,D,D,C,C,B,C,C,B,D,D,B,D,C,C,C,C,D,D,C,B,TRUE
D,D,D,D,D,D,C,C,D,D,D,D,D,A,C,C,D,D,D,D,D,C,D,C,C,C,C,D,D,B,D,D,C,C,B,A,D,D,D,FALSE
D,D,D,D,D,D,D,D,D,D,D,D,D,A,D,D,D,D,D,D,D,D,D,B,C,C,A,D,D,B,D,D,C,C,C,A,D,C,B,TRUE
D,D,D,D,D,D,D,D,D,D,D,D,D,A,D,D,D,D,D,D,D,D,D,B,C,C,C,D,D,B,D,D,C,C,C,A,D,C,D,FALSE
D,D,D,D,D,D,D,D,D,D,D,D,D,C,D,D,D,D,D,D,D,D,D,B,C,A,A,C,C,B,D,C,B,C,C,A,C,C,A,FALSE
D,D,D,D,D,D,D,D,D,D,D,D,D,C,D,D,D,D,D,D,D,D,D,B,C,A,A,D,D,B,D,D,C,C,C,A,D,C,A,TRUE
D,D,D,D,D,D,D,D,D,D,D,D,D,C,D,D,D,D,D,D,D,D,D,B,C,C,B,D,D,B,D,C,C,C,C,A,D,C,A,FALSE
D,D,D,D,D,D,D,D,D,D,D,D,D,C,D,D,D,D,D,D,D,D,C,B,C,C,C,D,D,B,D,D,C,C,C,A,D,C,A,FALSE
D,D,D,D,D,D,D,D,D,D,D,D,D,C,D,C,D,D,D,D,D,D,D,B,D,C,A,D,D,B,D,D,C,D,C,A,D,C,D,FALSE
D,D,D,D,D,D,D,D,D,D,D,D,D,C,D,D,D,D,D,D,D,D,D,B,C,A,A,D,D,B,D,D,D,D,C,C,D,C,A,FALSE
D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,B,D,B,B,D,D,B,D,D,C,C,C,A,D,D,A,TRUE
